Address,air,alarm,chilled,chiller,cmd,co2,comp,compressor,condenser,current,damper,delay,delta,demand,discharge,enable,energy,entering,enthalpy,fan,fault,fire,flow,high,hot,humidity,leaving,lockout,low,manual,max,min,outside,power,pressure,refrig,reset,return,run,sensor,sp,speed,suction,sys,sysRef,temp,trip,unit,valve,vfd,water,zone
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d34-VAV~2d07~2d08~2eVAV~2d07~2d08-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d34-VAV~2d07~2d08~2eVAV~2d07~2d08-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d35-VAV~2d07~2d09~2eVAV~2d07~2d09-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d35-VAV~2d07~2d09~2eVAV~2d07~2d09-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d35-VAV~2d07~2d09~2eVAV~2d07~2d09-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d35-VAV~2d07~2d09~2eVAV~2d07~2d09-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d35-VAV~2d07~2d09~2eVAV~2d07~2d09-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d35-VAV~2d07~2d09~2eVAV~2d07~2d09-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d35-VAV~2d07~2d09~2eVAV~2d07~2d09-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d35-VAV~2d07~2d09~2eVAV~2d07~2d09-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d36-VAV~2d07~2d10~2eVAV~2d07~2d10-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d36-VAV~2d07~2d10~2eVAV~2d07~2d10-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d36-VAV~2d07~2d10~2eVAV~2d07~2d10-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d36-VAV~2d07~2d10~2eVAV~2d07~2d10-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d36-VAV~2d07~2d10~2eVAV~2d07~2d10-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d36-VAV~2d07~2d10~2eVAV~2d07~2d10-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d36-VAV~2d07~2d10~2eVAV~2d07~2d10-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d36-VAV~2d07~2d10~2eVAV~2d07~2d10-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d37-VAV~2d07~2d11~2eVAV~2d07~2d11-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d37-VAV~2d07~2d11~2eVAV~2d07~2d11-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d37-VAV~2d07~2d11~2eVAV~2d07~2d11-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d37-VAV~2d07~2d11~2eVAV~2d07~2d11-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d37-VAV~2d07~2d11~2eVAV~2d07~2d11-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d37-VAV~2d07~2d11~2eVAV~2d07~2d11-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d37-VAV~2d07~2d11~2eVAV~2d07~2d11-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d37-VAV~2d07~2d11~2eVAV~2d07~2d11-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d38-VAV~2d07~2d12~2eVAV~2d07~2d12-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d38-VAV~2d07~2d12~2eVAV~2d07~2d12-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d38-VAV~2d07~2d12~2eVAV~2d07~2d12-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d38-VAV~2d07~2d12~2eVAV~2d07~2d12-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d38-VAV~2d07~2d12~2eVAV~2d07~2d12-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d38-VAV~2d07~2d12~2eVAV~2d07~2d12-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d38-VAV~2d07~2d12~2eVAV~2d07~2d12-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d38-VAV~2d07~2d12~2eVAV~2d07~2d12-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d39-VAV~2d07~2d13~2eVAV~2d07~2d13-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d39-VAV~2d07~2d13~2eVAV~2d07~2d13-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d39-VAV~2d07~2d13~2eVAV~2d07~2d13-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d39-VAV~2d07~2d13~2eVAV~2d07~2d13-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d39-VAV~2d07~2d13~2eVAV~2d07~2d13-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d39-VAV~2d07~2d13~2eVAV~2d07~2d13-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d39-VAV~2d07~2d13~2eVAV~2d07~2d13-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d39-VAV~2d07~2d13~2eVAV~2d07~2d13-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d40-VAV~2d07~2d14~2eVAV~2d07~2d14-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d40-VAV~2d07~2d14~2eVAV~2d07~2d14-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d40-VAV~2d07~2d14~2eVAV~2d07~2d14-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d40-VAV~2d07~2d14~2eVAV~2d07~2d14-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d40-VAV~2d07~2d14~2eVAV~2d07~2d14-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d40-VAV~2d07~2d14~2eVAV~2d07~2d14-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d40-VAV~2d07~2d14~2eVAV~2d07~2d14-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d40-VAV~2d07~2d14~2eVAV~2d07~2d14-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d41-VAV~2d07~2d15~2eVAV~2d07~2d15-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d41-VAV~2d07~2d15~2eVAV~2d07~2d15-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d41-VAV~2d07~2d15~2eVAV~2d07~2d15-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d41-VAV~2d07~2d15~2eVAV~2d07~2d15-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d41-VAV~2d07~2d15~2eVAV~2d07~2d15-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d41-VAV~2d07~2d15~2eVAV~2d07~2d15-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d41-VAV~2d07~2d15~2eVAV~2d07~2d15-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d41-VAV~2d07~2d15~2eVAV~2d07~2d15-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d42-VAV~2d07~2d16~2eVAV~2d07~2d16-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d42-VAV~2d07~2d16~2eVAV~2d07~2d16-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d42-VAV~2d07~2d16~2eVAV~2d07~2d16-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d42-VAV~2d07~2d16~2eVAV~2d07~2d16-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d42-VAV~2d07~2d16~2eVAV~2d07~2d16-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d42-VAV~2d07~2d16~2eVAV~2d07~2d16-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d42-VAV~2d07~2d16~2eVAV~2d07~2d16-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d42-VAV~2d07~2d16~2eVAV~2d07~2d16-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d43-VAV~2d07~2d17~2eVAV~2d07~2d17-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d43-VAV~2d07~2d17~2eVAV~2d07~2d17-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d43-VAV~2d07~2d17~2eVAV~2d07~2d17-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d43-VAV~2d07~2d17~2eVAV~2d07~2d17-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d43-VAV~2d07~2d17~2eVAV~2d07~2d17-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d43-VAV~2d07~2d17~2eVAV~2d07~2d17-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d43-VAV~2d07~2d17~2eVAV~2d07~2d17-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d43-VAV~2d07~2d17~2eVAV~2d07~2d17-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d44-VAV~2d07~2dP1~2eVAV~2d07~2dP1-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d44-VAV~2d07~2dP1~2eVAV~2d07~2dP1-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d44-VAV~2d07~2dP1~2eVAV~2d07~2dP1-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d44-VAV~2d07~2dP1~2eVAV~2d07~2dP1-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d44-VAV~2d07~2dP1~2eVAV~2d07~2dP1-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d44-VAV~2d07~2dP1~2eVAV~2d07~2dP1-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d44-VAV~2d07~2dP1~2eVAV~2d07~2dP1-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d44-VAV~2d07~2dP1~2eVAV~2d07~2dP1-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d45-VAV~2d07~2dP2~2eVAV~2d07~2dP2-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d45-VAV~2d07~2dP2~2eVAV~2d07~2dP2-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d45-VAV~2d07~2dP2~2eVAV~2d07~2dP2-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d45-VAV~2d07~2dP2~2eVAV~2d07~2dP2-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d45-VAV~2d07~2dP2~2eVAV~2d07~2dP2-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d45-VAV~2d07~2dP2~2eVAV~2d07~2dP2-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d45-VAV~2d07~2dP2~2eVAV~2d07~2dP2-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d45-VAV~2d07~2dP2~2eVAV~2d07~2dP2-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d46-VAV~2d07~2dP3~2eVAV~2d07~2dP3-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d46-VAV~2d07~2dP3~2eVAV~2d07~2dP3-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d46-VAV~2d07~2dP3~2eVAV~2d07~2dP3-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d46-VAV~2d07~2dP3~2eVAV~2d07~2dP3-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d46-VAV~2d07~2dP3~2eVAV~2d07~2dP3-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d46-VAV~2d07~2dP3~2eVAV~2d07~2dP3-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d46-VAV~2d07~2dP3~2eVAV~2d07~2dP3-ZN~2dT~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d46-VAV~2d07~2dP3~2eVAV~2d07~2dP3-ZNT~2dSP~2eTrend1,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,+
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d47-VAV~2d07~2dP4~2eVAV~2d07~2dP4-DA~2dVP~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,Pa,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d47-VAV~2d07~2dP4~2eVAV~2d07~2dP4-DPR~2dO~2eTrend1,,,,,+,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d47-VAV~2d07~2dP4~2eVAV~2d07~2dP4-SA~2dT~2eTrend1,+,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d47-VAV~2d07~2dP4~2eVAV~2d07~2dP4-SAF~2dSP~2eTrend1,,,,,,,,,,,,,,,+,,,,,+,,,,,,,,,,,,,,,,,,,,,+,,,,,,,L/s,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d47-VAV~2d07~2dP4~2eVAV~2d07~2dP4-UNIT~2dENA~2eTrend1,,,,,+,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_NAE_05_NAE~2d05~2fFC~2d1~2eFD~2d47-VAV~2d07~2dP4~2eVAV~2d07~2dP4-VAV~2dTMP~2dDIFF~2eTrend1,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,+,,,,,,
